Hemera v.2.50.1.20 - Relatório gerado em: 07/02/2024 21:03,,,,,Data da última sumarização: 07/02/2024 19:21:15,,,,,
CAS Hemera - Relatório de disponibilidade,,,,,,,,,,
Filtros:,"Data = 28/01/2024 00:00:00 até 28/01/2024 23:59:59
Medidores = nenhum valor selecionado
Controladores = SDO, SDL, SDT, SDN, SDC
Grupos de Cliente = SDL, SDO, SDC, PGO, IRT, UVI, TEL, SDN, SDT",,,,,,,,,
Cliente,,Ponto de medição,Medidor,Telemetria (MIN),,Ip,Porta,Endereço,Telemetria (SSN),Disponibilidade
SDL-CTA-111032849-TORQUE ,,111032849-TORQUE ,40621074,41997830733,,,,Sem endereço,89550447000006294457,"100,00%"
SDL-CTA-111041252-VANGUARD ,,111041252-VANGUARD HOME ,40622467,41997835801,,,,Sem endereço,89550447000006293947,"100,00%"
SDL-CTA-111110882-FERNANDO ,,111110882-FERNANDO ,40624406,41996055939,,,,Sem endereço,89550447000006896749,"100,00%"
SDL-CTA-111111102-LIFESTYLE ,,111111102-LIFESTYLE ,35601534,41996055950,,,,Sem endereço,89550447000006896657,"100,00%"
SDL-CTA-111248647-CONSORCIO ,,111248647-CONSORCIO ,40624789,11999266226,,,,Sem endereço,89551080157046774219,"100,00%"
SDL-CTA-111280338-FML ,,111280338-FML ,35600023,41997836540,,,,Sem endereço,89550447000006293913,"100,00%"
SDL-CTA-111288371-TOTAL ,,111288371-TOTAL ,40622376,,,,,Sem endereço,,"100,00%"
SDL-CTA-111350824-ARCOS ,,111350824-ARCOS ,44628815,11998872327,,,,Sem endereço,89551080157046773427,"100,00%"
SDL-CTA-111365333-MARCOS ,,111365333-MARCOS LUIZ ,35600412,41997832374,,,,Sem endereço,89550447000006287360,"100,00%"
SDL-CTA-111370728-COMERCIO ,,111370728-COMERCIO DE ,40625305,11916879268,,,,Sem endereço,89551080157046770100,"50,00%"
SDL-CTA-111514657-PLAENGE ,,111514657-PLAENGE IMOVEIS ,40623298,41997836335,,,,Sem endereço,89550447000006293400,"100,00%"
SDL-CTA-111602963-VECODIL ,,111602963-VECODIL ,40625156,41992867426,,,,Sem endereço,89550680357000600261,"100,00%"
SDL-CTA-111815355-IBBS ,,111815355-IBBS ROTULOS E ,40622808,41995860788,,,,Sem endereço,89550447000005994883,"50,00%"
SDL-CTA-111868599-KAMARO ,,111868599-KAMARO ARTES ,40681937,,,,,Sem endereço,,"0,00%"
SDL-CTA-111892104-SECRETARIA ,,111892104-SECRETARIA DE ,40625652,11998926659,,,,Sem endereço,89551080157046773484,"100,00%"
SDL-CTA-111933820-DREAMS ,,111933820-DREAMS GAMES E ,40623186,41992792166,,,,Sem endereço,89550680357000599943,"100,00%"
SDL-CTA-112241301-PARQUE DA ,,112241301-PARQUE DA ,40620886,41997837646,,,,Sem endereço,89550447000006248644,"100,00%"
SDL-CTA-112279996-ADORATTO ,,112279996-ADORATTO ,35600962,41997837903,,,,Sem endereço,89550447000006313794,"100,00%"
SDL-CTA-13893947-TELEVISAO ,,13893947-TELEVISAO ,32601064,41991095793,,,,Sem endereço,89550680157003247247,"100,00%"
SDL-CTA-1621530-GOVERNO DO ,,1621530-GOVERNO DO ,30600468,11999339528,,,,Sem endereço,89551080157046774300,"100,00%"
SDL-CTA-1690507-PAULO KISNER ,,1690507-PAULO KISNER NETO,35602939,,,,,Sem endereço,,"0,00%"
SDL-CTA-1895915-SILVANA ,,1895915-SILVANA RICHTER,35600525,,,,,Sem endereço,,"0,00%"
SDL-CTA-19057830-COLEGIO ,,19057830-COLEGIO DOM ,32600989,4491587942,,,,Sem endereço,89550642311000363385,"100,00%"
SDL-CTA-19057849-LIRA HOTEL ,,19057849-LIRA HOTEL LTDA,31602009,4491718377,,,,Sem endereço,89550642311000360324,"100,00%"
SDL-CTA-1936140-JUNTA ,,1936140-JUNTA COMERCIAL ,31605480,4192083633,,,,Sem endereço,89550640129000581208,"100,00%"
SDL-CTA-1936158-CONDOMINIO ,,1936158-CONDOMINIO ,31602769,4491115061,,,,Sem endereço,89550640129001641472,"100,00%"
SDL-CTA-1936247-SECRETARIA DE ,,1936247-SECRETARIA DE ,29601027,,,,,Sem endereço,,"0,00%"
SDL-CTA-1936247-SECRETARIA DE ,,1936247-SECRETARIA DE ,40622938,4491230864 ,,,,Sem endereço,89550642107001053490,"100,00%"
SDL-CTA-1936263-GUAIRA ,,1936263-GUAIRA PALACE ,31604891,4191421049,,,,Sem endereço,89550640129000582321,"100,00%"
SDL-CTA-1936336-CONDOMINIO ,,1936336-CONDOMINIO ,31602770,,,,,Sem endereço,,"0,00%"
SDL-CTA-1936336-CONDOMINIO ,,1936336-CONDOMINIO ,31605342,41997839002,,,,Sem endereço,89550447000006287519,"100,00%"
SDL-CTA-1936425-HOTEIS ,,1936425-HOTEIS ,30600920,41992184419,,,,Sem endereço,89550680257001099994,"100,00%"
SDL-CTA-1936654-UNIVERSIDADE ,,1936654-UNIVERSIDADE ,29601094,,,,,Sem endereço,,"0,00%"
SDL-CTA-1936654-UNIVERSIDADE ,,1936654-UNIVERSIDADE ,35602859,4491214590,,,,Sem endereço,89550640129001649863,"100,00%"
SDL-CTA-1936689-INST DE ,,1936689-INST DE PESQUISA E ,29600013,,,,,Sem endereço,,"0,00%"
SDL-CTA-1936689-INST DE ,,1936689-INST DE PESQUISA E ,31607608,4491182902,,,,Sem endereço,89550642229000117298,"100,00%"
SDL-CTA-1936689-INST DE ,,1936689-INST DE PESQUISA E ,31607608,,,,,Sem endereço,,"0,00%"
SDL-CTA-1936697-ASSOCIACAO ,,1936697-ASSOCIACAO ,31601839,11999139060,,,,Sem endereço,89551080157046773864,"100,00%"
SDL-CTA-1936778-SECRETARIA DE ,,1936778-SECRETARIA DE ,31602713,,,,,Sem endereço,,"0,00%"
SDL-CTA-1936867-SECRETARIA DE ,,1936867-SECRETARIA DE ,32601150,41992461121,,,,Sem endereço,89550680157003250712,"100,00%"
null,,,,,,,,,,
Hemera v.2.50.1.20 - Relatório gerado em: 07/02/2024 21:03,,,,,,,,,,
Hemera v.2.50.1.20 - Relatório gerado em: 07/02/2024 21:03,,,,,Data da última sumarização: 07/02/2024 19:21:15,,,,,
CAS Hemera - Relatório de disponibilidade,,,,,,,,,,
Filtros:,"Data = 28/01/2024 00:00:00 até 28/01/2024 23:59:59
Medidores = nenhum valor selecionado
Controladores = SDO, SDL, SDT, SDN, SDC
Grupos de Cliente = SDL, SDO, SDC, PGO, IRT, UVI, TEL, SDN, SDT",,,,,,,,,
Cliente,,Ponto de medição,Medidor,Telemetria (MIN),,Ip,Porta,Endereço,Telemetria (SSN),Disponibilidade
SDL-CTA-1936875-AGENCIA DE ,,1936875-AGENCIA DE DEFESA ,31602745,4491719060,,,,Sem endereço,89550642311000360332,"100,00%"
SDL-CTA-1936905-UNIVERSIDADE ,,1936905-UNIVERSIDADE ,26600866,,,,,Sem endereço,,"0,00%"
SDL-CTA-1936905-UNIVERSIDADE ,,1936905-UNIVERSIDADE ,40623137,49988952628,,,,Sem endereço,89550531420011858491,"100,00%"
SDL-CTA-1936964-INSTITUTO ,,1936964-INSTITUTO ,31605533,4491713882,,,,Sem endereço,89550642311000360407,"100,00%"
SDL-CTA-1937014-ESTADO DO ,,1937014-ESTADO DO PARANA ,31603030,,,,,Sem endereço,,"0,00%"
SDL-CTA-1937014-ESTADO DO ,,1937014-ESTADO DO PARANA ,31606541,4192817995,,,,Sem endereço,89550640129000570722,"100,00%"
SDL-CTA-1937014-ESTADO DO ,,1937014-ESTADO DO PARANA ,31606541,,,,,Sem endereço,,"0,00%"
SDL-CTA-1937022-MUNICIPIO DE ,,1937022-MUNICIPIO DE ,32600664,4192835362,,,,Sem endereço,89550640129000574195,"100,00%"
SDL-CTA-1937030-FUNDACAO ,,1937030-FUNDACAO CASA ,31603073,4187633803,,,,Sem endereço,89550532420000462890,"100,00%"
SDL-CTA-1937081-AMERICANAS S ,,1937081-AMERICANAS S A EM ,32601147,,,,,Sem endereço,,"0,00%"
SDL-CTA-1937081-AMERICANAS S ,,1937081-AMERICANAS S A EM ,38680929,,,,,Sem endereço,,"0,00%"
SDL-CTA-1937162-SANTOS ,,1937162-SANTOS ,31603033,,,,,Sem endereço,,"0,00%"
SDL-CTA-1937162-SANTOS ,,1937162-SANTOS ,40622915,41992738281,,,,Sem endereço,89550680157003701607,"100,00%"
SDL-CTA-1937170-PARANA ,,1937170-PARANA TRIBUNAL ,31601840,,,,,Sem endereço,,"0,00%"
SDL-CTA-1937170-PARANA ,,1937170-PARANA TRIBUNAL ,35600821,41999781390,,,,Sem endereço,89550447000004487061,"100,00%"
SDL-CTA-1937189-CONDOMINIO ,,1937189-CONDOMINIO ,31604944,41998804488,,,,Sem endereço,89550447000006288061,"100,00%"
SDL-CTA-1937197-CONDOMINIO ,,1937197-CONDOMINIO ,31604943,41998805278,,,,Sem endereço,89550447000006288533,"100,00%"
SDL-CTA-1937235-FEDERACAO ,,1937235-FEDERACAO ,21984274,,,,,Sem endereço,,"0,00%"
SDL-CTA-1937340-COLEGIO DOM ,,1937340-COLEGIO DOM ,31603114,,,,,Sem endereço,,"0,00%"
SDL-CTA-1937340-COLEGIO DOM ,,1937340-COLEGIO DOM ,40682096,,,,,Sem endereço,,"0,00%"
SDL-CTA-1937383-IGREJA ,,1937383-IGREJA EVANGELICA ,29601023,,,,,Sem endereço,,"0,00%"
SDL-CTA-1937383-IGREJA ,,1937383-IGREJA EVANGELICA ,40621515,4491739005,,,,Sem endereço,89550642311000360159,"100,00%"
SDL-CTA-1937499-INDIC ,,1937499-INDIC INSTITUTO DE ,35600757,4191180541,,,,Sem endereço,89550641106001026275,"100,00%"
SDL-CTA-1937600-CLARO S A,,1937600-CLARO S A,30600035,,,,,Sem endereço,,"0,00%"
SDL-CTA-1937600-CLARO S A,,1937600-CLARO S A,36680205,,,,,Sem endereço,,"0,00%"
SDL-CTA-1937618-PROV BRAS DA ,,1937618-PROV BRAS DA ,31605556,4192867488,,,,Sem endereço,89550640129000589631,"100,00%"
SDL-CTA-1937669-POSITIVO ,,1937669-POSITIVO ,29600001,,,,,Sem endereço,,"0,00%"
SDL-CTA-1937669-POSITIVO ,,1937669-POSITIVO ,35600523,,,,,Sem endereço,,"0,00%"
SDL-CTA-1937669-POSITIVO ,,1937669-POSITIVO ,39681242,,,,,Sem endereço,,"0,00%"
SDL-CTA-1937707-MUNICIPIO DE ,,1937707-MUNICIPIO DE ,31605558,41997834187,,,,Sem endereço,89550447000006293269,"100,00%"
SDL-CTA-1937715-MUNICIPIO DE ,,1937715-MUNICIPIO DE ,31603034,41991938061,,,,Sem endereço,89550680157014757747,"100,00%"
SDL-CTA-1937740-ENTRERIOS ,,1937740-ENTRERIOS ,31601855,4491536970,,,,Sem endereço,89550640129001642892,"100,00%"
SDL-CTA-1937804-CIA BEAL DE ,,1937804-CIA BEAL DE ,31602069,,,,,Sem endereço,,"0,00%"
SDL-CTA-1937804-CIA BEAL DE ,,1937804-CIA BEAL DE ,37680664,,,,,Sem endereço,,"0,00%"
SDL-CTA-1937847-COMERCIAL ,,1937847-COMERCIAL ,32600840,,,,,Sem endereço,,"0,00%"
SDL-CTA-1937847-COMERCIAL ,,1937847-COMERCIAL ,40682873,,,,,Sem endereço,,"0,00%"
SDL-CTA-1937855-ASSUPERO ,,1937855-ASSUPERO ENSINO ,31605565,4192099419,,,,Sem endereço,89550640129000581331,"100,00%"
SDL-CTA-1937880-TRIBUNAL ,,1937880-TRIBUNAL REGIONAL ,29601153,,,,,Sem endereço,,"0,00%"
SDL-CTA-1937880-TRIBUNAL ,,1937880-TRIBUNAL REGIONAL ,35603015,41997391721,,,,Sem endereço,89550442000103150672,"100,00%"
SDL-CTA-1937928-CETAC CENTRO ,,1937928-CETAC CENTRO DE ,29601457,4491058918 ,,,,Sem endereço,89550642107001047104,"100,00%"
SDL-CTA-1937987-INSTITUTO ,,1937987-INSTITUTO ,29601058,,,,,Sem endereço,,"0,00%"
SDL-CTA-1937987-INSTITUTO ,,1937987-INSTITUTO ,35601432,41992817941,,,,Sem endereço,89550680157012127729,"100,00%"
SDL-CTA-1938010-C R ALMEIDA S ,,1938010-C R ALMEIDA S A ,31602773,,,,,Sem endereço,,"0,00%"
SDL-CTA-1938096-CAMARA ,,1938096-CAMARA MUNICIPAL ,29601057,,,,,Sem endereço,,"0,00%"
SDL-CTA-1938096-CAMARA ,,1938096-CAMARA MUNICIPAL ,40622929,4491565751,,,,Sem endereço,89550642311000347024,"100,00%"
SDL-CTA-1938185-UNIMED ,,1938185-UNIMED CURITIBA ,31602177,,,,,Sem endereço,,"0,00%"
SDL-CTA-1938185-UNIMED ,,1938185-UNIMED CURITIBA ,40620299,41998804480,,,,Sem endereço,89550447000006293905,"100,00%"
SDL-CTA-1938223-POSITIVO ,,1938223-POSITIVO ,31602820,,,,,Sem endereço,,"0,00%"
SDL-CTA-1938223-POSITIVO ,,1938223-POSITIVO ,40682732,,,,,Sem endereço,,"0,00%"
SDL-CTA-1938231-ASSOCIACAO ,,1938231-ASSOCIACAO ,32600686,,,,,Sem endereço,,"0,00%"
SDL-CTA-1938231-ASSOCIACAO ,,1938231-ASSOCIACAO ,35602342,,,,,Sem endereço,,"0,00%"
SDL-CTA-1938231-ASSOCIACAO ,,1938231-ASSOCIACAO ,37680612,,,,,Sem endereço,,"0,00%"
SDL-CTA-1938320-SOCIEDADE ,,1938320-SOCIEDADE THALIA,31604928,4191391722,,,,Sem endereço,89550640129000582388,"100,00%"
SDL-CTA-1938371-WMS ,,1938371-WMS ,30600126,,,,,Sem endereço,,"0,00%"
SDL-CTA-1938371-WMS ,,1938371-WMS ,40681408,,,,,Sem endereço,,"0,00%"
SDL-CTA-1938380-BRISTUR ,,1938380-BRISTUR ,32601140,4191537559,,,,Sem endereço,89550640129000582685,"100,00%"
SDL-CTA-1938398-DEVILLE ,,1938398-DEVILLE HOTEIS E ,31602757,,,,,Sem endereço,,"0,00%"
SDL-CTA-1938398-DEVILLE ,,1938398-DEVILLE HOTEIS E ,36680247,,,,,Sem endereço,,"100,00%"
SDL-CTA-1938398-DEVILLE ,,1938398-DEVILLE HOTEIS E ,36680287,,,,,Sem endereço,,"0,00%"
SDL-CTA-1938410-SERVICO ,,1938410-SERVICO SOCIAL DO ,29601084,,,,,Sem endereço,,"0,00%"
SDL-CTA-1938410-SERVICO ,,1938410-SERVICO SOCIAL DO ,40622672,41988320935,,,,Sem endereço,89550532420013804021,"100,00%"
SDL-CTA-1938410-SERVICO ,,1938410-SERVICO SOCIAL DO ,40622672,,,,,Sem endereço,,"0,00%"
SDL-CTA-1938428-SERVICO ,,1938428-SERVICO SOCIAL DO ,29601067,,,,,Sem endereço,,"0,00%"
SDL-CTA-1938428-SERVICO ,,1938428-SERVICO SOCIAL DO ,40622671,41988336160,,,,Sem endereço,89550532420013806539,"100,00%"
SDL-CTA-1938428-SERVICO ,,1938428-SERVICO SOCIAL DO ,40622671,,,,,Sem endereço,,"0,00%"
SDL-CTA-1938673-CONDOMINIO ,,1938673-CONDOMINIO ,31603127,4491532560 ,,,,Sem endereço,89550642107001005706,"100,00%"
SDL-CTA-1938746-MATERNIDADE ,,1938746-MATERNIDADE ,31604920,4491411728,,,,Sem endereço,89550642329000184528,"100,00%"
SDL-CTA-1938762-SECRETARIA DE ,,1938762-SECRETARIA DE ,31604935,4191226306,,,,Sem endereço,89550640129000582727,"100,00%"
SDL-CTA-1938860-SECRETARIA DE ,,1938860-SECRETARIA DE ,31604950,4491465462,,,,Sem endereço,89550642329000184775,"100,00%"
null,,,,,,,,,,
Hemera v.2.50.1.20 - Relatório gerado em: 07/02/2024 21:03,,,,,,,,,,
Hemera v.2.50.1.20 - Relatório gerado em: 07/02/2024 21:03,,,,,Data da última sumarização: 07/02/2024 19:21:15,,,,,
CAS Hemera - Relatório de disponibilidade,,,,,,,,,,
Filtros:,"Data = 28/01/2024 00:00:00 até 28/01/2024 23:59:59
Medidores = nenhum valor selecionado
Controladores = SDO, SDL, SDT, SDN, SDC
Grupos de Cliente = SDL, SDO, SDC, PGO, IRT, UVI, TEL, SDN, SDT",,,,,,,,,
Cliente,,Ponto de medição,Medidor,Telemetria (MIN),,Ip,Porta,Endereço,Telemetria (SSN),Disponibilidade
SDL-CTA-1938878-,,1938878-DEPARTAMENTO DE ,31604947,4491356218,,,,Sem endereço,89550640129000977224,"100,00%"
SDL-CTA-1938940-ASSOCIACAO ,,1938940-ASSOCIACAO ,31603055,4491292647,,,,Sem endereço,89550642329000768569,"100,00%"
SDL-CTA-1938967-FURLAN ,,1938967-FURLAN ZEQUINAO ,28600252,,,,,Sem endereço,,"0,00%"
SDL-CTA-1939122-ERW ,,1939122-ERW PARTICIPACOES ,30600529,,,,,Sem endereço,,"0,00%"
SDL-CTA-1939173-CESBE SA ,,1939173-CESBE SA ,31602862,4491235725,,,,Sem endereço,89550642311000348873,"100,00%"
SDL-CTA-1939335-INSTITUTO ,,1939335-INSTITUTO CURITIBA ,27600843,4192817258,,,,Sem endereço,89550640129000570664,"100,00%"
SDL-CTA-1939432-PIERGO ,,1939432-PIERGO INDUSTRIA E ,31602954,4491726116,,,,Sem endereço,89550642311000349483,"100,00%"
SDL-CTA-1939491-WMS ,,1939491-WMS ,25600814,,,,,Sem endereço,,"0,00%"
SDL-CTA-1939513-5 BATALHAO ,,1939513-5 BATALHAO DE ,30600066,41997831714,,,,Sem endereço,89550447000006312622,"100,00%"
SDL-CTA-1939580-CAVO ,,1939580-CAVO SERVICOS E ,31604960,4491678081,,,,Sem endereço,89550642311000360811,"100,00%"
SDL-CTA-1939599-MINISTERIO DA ,,1939599-MINISTERIO DA ,29601035,,,,,Sem endereço,,"0,00%"
SDL-CTA-1939599-MINISTERIO DA ,,1939599-MINISTERIO DA ,35601554,4491377630,,,,Sem endereço,89550642329000760848,"100,00%"
SDL-CTA-1939718-SONAEX SA ,,1939718-SONAEX SA ,31603087,,,,,Sem endereço,,"0,00%"
SDL-CTA-1939777-CONCORDE ,,1939777-CONCORDE ,31600621,,,,,Sem endereço,,"0,00%"
SDL-CTA-1939777-CONCORDE ,,1939777-CONCORDE ,31602915,,,,,Sem endereço,,"0,00%"
SDL-CTA-1939815-DISTRIBUIDORA ,,1939815-DISTRIBUIDORA ,32601125,4187995199,,,,Sem endereço,89550532420004343377,"100,00%"
SDL-CTA-1939858-LIGA ,,1939858-LIGA PARANAENSE ,31601847,4491684604,,,,Sem endereço,89550642329000015599,"100,00%"
SDL-CTA-1939858-LIGA ,,1939858-LIGA PARANAENSE ,31603084,,,,,Sem endereço,,"0,00%"
SDL-CTA-1939882-ASSOCIACAO ,,1939882-ASSOCIACAO ,31604938,4491045968 ,,,,Sem endereço,89550642107001047278,"100,00%"
SDL-CTA-1939904-ASSOCIACAO ,,1939904-ASSOCIACAO ,33602788,,,,,Sem endereço,,"0,00%"
SDL-CTA-1939904-ASSOCIACAO ,,1939904-ASSOCIACAO ,35600652,4491320516,,,,Sem endereço,89550642329000765615,"100,00%"
SDL-CTA-1939920-HOSPITAL XV ,,1939920-HOSPITAL XV LTDA ,31603092,4491536051 ,,,,Sem endereço,89550642107001005862,"100,00%"
SDL-CTA-1939963-EXPRESSO ,,1939963-EXPRESSO PRINCESA ,31604838,4191023667,,,,Sem endereço,89550640129000582990,"100,00%"
SDL-CTA-1940058-UNIVERSIDADE ,,1940058-UNIVERSIDADE ,30600031,4192898551,,,,Sem endereço,89550640129000595547,"100,00%"
SDL-CTA-1940066-MINISTERIO DA ,,1940066-MINISTERIO DA ,31602678,,,,,Sem endereço,,"0,00%"
SDL-CTA-1940074-INDUSTRIAS ,,1940074-INDUSTRIAS ,31603003,,,,,Sem endereço,,"0,00%"
SDL-CTA-1940163-RADIO CAIOBA ,,1940163-RADIO CAIOBA LTDA,31604837,41992659739,,,,Sem endereço,89550680157001502502,"50,00%"
SDL-CTA-1940171-HOTEIS ,,1940171-HOTEIS ALTAREGGIA ,31604835,,,,,Sem endereço,,"0,00%"
SDL-CTA-1940171-HOTEIS ,,1940171-HOTEIS ALTAREGGIA ,40623050,41991714120,,,,Sem endereço,89550680157003248609,"100,00%"
SDL-CTA-1940295-ESTEIO ,,1940295-ESTEIO ENGENHARIA ,32601126,4192834886,,,,Sem endereço,89550640129000584178,"100,00%"
SDL-CTA-1940341-SECRETARIA DE ,,1940341-SECRETARIA DE ,30600089,41992510283,,,,Sem endereço,89550680157003250845,"100,00%"
SDL-CTA-1940511-ANTIGA ,,1940511-ANTIGA MISTICA ,31603126,41991818243,,,,Sem endereço,89550680157003248831,"100,00%"
SDL-CTA-1940520-PARANA ,,1940520-PARANA ESPORTE,26601181,,,,,Sem endereço,,"0,00%"
SDL-CTA-1940520-PARANA ,,1940520-PARANA ESPORTE,40623351,4191683734 ,,,,Sem endereço,89550641107002999551,"100,00%"
SDL-CTA-1940538-COPEL ,,1940538-COPEL ,35603057,4491324220,,,,Sem endereço,89550642107000998653,"100,00%"
SDL-CTA-1940546-MUNICIPIO DE ,,1940546-MUNICIPIO DE ,31602011,4491417818,,,,Sem endereço,89550642311000347263,"100,00%"
SDL-CTA-1940562-WMS ,,1940562-WMS ,27600047,,,,,Sem endereço,,"0,00%"
SDL-CTA-1940562-WMS ,,1940562-WMS ,40682064,,,,,Sem endereço,,"0,00%"
SDL-CTA-1940732-SOCORRO AOS ,,1940732-SOCORRO AOS ,31603035,41997831939,,,,Sem endereço,89550447000006293038,"100,00%"
SDL-CTA-1940783-ITECNE ,,1940783-ITECNE INSTITUTO ,31602671,4491247431 ,,,,Sem endereço,89550642107001053151,"100,00%"
SDL-CTA-1940791-,,1940791-DEPARTAMENTO DE ,31603123,4192857913,,,,Sem endereço,89550640129000583485,"100,00%"
SDL-CTA-1940813-CONSTRUTORA ,,1940813-CONSTRUTORA ,31604903,41992835971,,,,Sem endereço,89550680157014760147,"100,00%"
SDL-CTA-1940821-,,1940821-DEPARTAMENTO DE ,31605544,41991328571,,,,Sem endereço,89550680337002916311,"100,00%"
SDL-CTA-1940830-MINISTERIO DA ,,1940830-MINISTERIO DA ,31605543,4192122993,,,,Sem endereço,89550640129000581455,"100,00%"
SDL-CTA-1940961-IGREJA ,,1940961-IGREJA EVANGELICA ,31603080,41998803223,,,,Sem endereço,89550447000006292444,"100,00%"
SDL-CTA-1941070-CLUBE RIO ,,1941070-CLUBE RIO BRANCO,31602752,4191969683 ,,,,Sem endereço,89550641107002993158,"100,00%"
SDL-CTA-1941119-MUNICIPIO DE ,,1941119-MUNICIPIO DE ,31603125,41992145298,,,,Sem endereço,89550642142000010555,"100,00%"
SDL-CTA-1941178-MUNICIPIO DE ,,1941178-MUNICIPIO DE ,31603064,4491079915,,,,Sem endereço,89550640129000972308,"100,00%"
SDL-CTA-1941178-MUNICIPIO DE ,,1941178-MUNICIPIO DE ,31605442,,,,,Sem endereço,,"0,00%"
SDL-CTA-1941178-MUNICIPIO DE ,,1941178-MUNICIPIO DE ,35601078,,,,,Sem endereço,,"0,00%"
SDL-CTA-1941194-RADIO ,,1941194-RADIO ,32600986,4491438305,,,,Sem endereço,89550640129000977547,"100,00%"
SDL-CTA-1941208-TV ,,1941208-TV INDEPENDENCIA ,32601063,,,,,Sem endereço,,"0,00%"
SDL-CTA-1941208-TV ,,1941208-TV INDEPENDENCIA ,41683035,,,,,Sem endereço,,"0,00%"
SDL-CTA-1941267-SET SOCIEDADE ,,1941267-SET SOCIEDADE ,27600100,,,,,Sem endereço,,"0,00%"
SDL-CTA-1941291-PASTORAL DA ,,1941291-PASTORAL DA ,31603106,49988763797,,,,Sem endereço,89550531420011860794,"0,00%"
SDL-CTA-1941305-RADIO E ,,1941305-RADIO E TELEVISAO ,32600909,4191361493 ,,,,Sem endereço,89550641107003000664,"100,00%"
SDL-CTA-1941410-RADIO FM ,,1941410-RADIO FM ,31605055,,,,,Sem endereço,,"0,00%"
SDL-CTA-1941410-RADIO FM ,,1941410-RADIO FM ,41683004,,,,,Sem endereço,,"0,00%"
SDL-CTA-1941437-COPEL ,,1941437-COPEL GERACAO E ,29601087,,,,,Sem endereço,,"0,00%"
SDL-CTA-1941437-COPEL ,,1941437-COPEL GERACAO E ,40622920,43981115800,,,,Sem endereço,89550447000006896558,"100,00%"
SDL-CTA-1941445-COPEL ,,1941445-COPEL GERACAO E ,29601088,,,,,Sem endereço,,"0,00%"
SDL-CTA-1941445-COPEL ,,1941445-COPEL GERACAO E ,40622928,41996055679,,,,Sem endereço,89550447000006897010,"100,00%"
SDL-CTA-1941623-RESTAURANTE ,,1941623-RESTAURANTE ,31604847,42999285791,,,,Sem endereço,89550447000006896400,"100,00%"
SDL-CTA-1941682-FACICREDI ,,1941682-FACICREDI ,29600516,,,,,Sem endereço,,"0,00%"
SDL-CTA-1941682-FACICREDI ,,1941682-FACICREDI ,31605474,4491686585,,,,Sem endereço,89550642311000349608,"100,00%"
SDL-CTA-1941739-CAMILLE ,,1941739-CAMILLE BARROZO ,27600046,41991920278,,,,Sem endereço,89550680257001049890,"100,00%"
SDL-CTA-1941763-MOINHO ,,1941763-MOINHO REGINA ,31600423,41997837896,,,,Sem endereço,89550447000006295033,"100,00%"
SDL-CTA-1941917-FCM FABRICA ,,1941917-FCM FABRICA DE ,24600162,,,,,Sem endereço,,"0,00%"
SDL-CTA-1941917-FCM FABRICA ,,1941917-FCM FABRICA DE ,35602926,41988075336,,,,Sem endereço,89550532420013803791,"100,00%"
null,,,,,,,,,,
Hemera v.2.50.1.20 - Relatório gerado em: 07/02/2024 21:03,,,,,,,,,,
Hemera v.2.50.1.20 - Relatório gerado em: 07/02/2024 21:03,,,,,Data da última sumarização: 07/02/2024 19:21:15,,,,,
CAS Hemera - Relatório de disponibilidade,,,,,,,,,,
Filtros:,"Data = 28/01/2024 00:00:00 até 28/01/2024 23:59:59
Medidores = nenhum valor selecionado
Controladores = SDO, SDL, SDT, SDN, SDC
Grupos de Cliente = SDL, SDO, SDC, PGO, IRT, UVI, TEL, SDN, SDT",,,,,,,,,
Cliente,,Ponto de medição,Medidor,Telemetria (MIN),,Ip,Porta,Endereço,Telemetria (SSN),Disponibilidade
SDL-CTA-1942050-ELECTROLUX ,,1942050-ELECTROLUX DO ,31605058,,,,,Sem endereço,,"0,00%"
SDL-CTA-1942093-TAROBA ,,1942093-TAROBA ,31605453,,,,,Sem endereço,,"0,00%"
SDL-CTA-1942301-FUNDACAO DE ,,1942301-FUNDACAO DE ,29600154,,,,,Sem endereço,,"0,00%"
SDL-CTA-1942301-FUNDACAO DE ,,1942301-FUNDACAO DE ,31606949,41997838919,,,,Sem endereço,89550447000006248669,"100,00%"
SDL-CTA-1942441-VOLVO DO ,,1942441-VOLVO DO BRASIL ,29601042,,,,,Sem endereço,,"0,00%"
SDL-CTA-1942573-PARANA ,,1942573-PARANA ,31600838,,,,,Sem endereço,,"0,00%"
SDL-CTA-1942760-SERVICO ,,1942760-SERVICO SOCIAL DO ,29600677,,,,,Sem endereço,,"0,00%"
SDL-CTA-1942760-SERVICO ,,1942760-SERVICO SOCIAL DO ,33602329,,,,,Sem endereço,,"0,00%"
SDL-CTA-1942760-SERVICO ,,1942760-SERVICO SOCIAL DO ,40623382,4187611887,,,,Sem endereço,89550532420000462783,"100,00%"
SDL-CTA-1942786-MADEIREIRA ,,1942786-MADEIREIRA ,63384220,,,,,Sem endereço,,"0,00%"
SDL-CTA-1942859-CENTRO ,,1942859-CENTRO ,31602552,,,,,Sem endereço,,"0,00%"
SDL-CTA-1942972-SERVICO ,,1942972-SERVICO SOCIAL DA ,32600987,,,,,Sem endereço,,"0,00%"
SDL-CTA-1942972-SERVICO ,,1942972-SERVICO SOCIAL DA ,35602356,41992426687,,,,Sem endereço,89550680157012132752,"100,00%"
